nominal_0,nominal_1,nominal_2,nominal_3,nominal_4,numeric_0,numeric_1,numeric_2,numeric_3,numeric_4,score
25,16,4,28,12,9.275238334395308,-0.05570844017250485,0.707322767494433,-0.16384230262545502,0.5255737544443847,4.328054958771172
4,12,0,28,2,0.978411819250887,0.024857841096201806,-1.6554145913606841,0.6761524455333657,1.8342756195106547,4.628504880171667
15,14,4,12,4,3.1786057229314366,0.0417131199149571,3.899549263512333,-0.1292055520873129,1.524404938786279,34.32221291124482
1,6,23,2,2,4.643459110319467,-0.08106775963415458,-2.2984475955034513,1.6855138304369417,0.7391829504982882,2.002500214107527
1,6,23,28,0,3.0202967872644266,0.09175789928564129,5.906430513071074,0.07213771775568104,1.3728386766956693,24.347093350541314
15,4,8,2,4,2.4707900611102347,0.011547245571525493,-1.7893755174041168,-0.23323773474198475,0.25618892900309786,3.3354997773160733
29,9,20,28,2,3.945105080007249,0.040414720184073105,8.570524289594683,-1.0343547027912883,0.7188744279365221,-0.952042049244712
23,15,16,1,2,3.5248379178331284,0.09065319149551299,-4.823740389749074,0.4565721699574291,1.5296370527675405,12.400142733733329
23,9,23,28,0,0.9997596361402417,-0.053650808784351654,5.395375034706877,1.0978232975541762,0.9577052790758944,29.610793769411192
11,9,4,27,4,2.9572266243726086,-0.1065751573960611,-3.681888387590587,-0.5042818231785665,0.29388151779662897,1.1963300048774086
20,12,4,27,16,3.822950825423173,0.06594460757812443,0.35003246976039804,0.648573898691517,0.9201922982786168,22.72727548906246
11,14,4,28,10,3.7760683598500018,-0.06178886817396755,9.975666171398903,0.3074532003699014,0.04540552930381936,29.86978642707304
15,5,21,27,2,4.915178454514574,0.03180516319359424,8.613101173709586,-0.18590243495672348,1.0270031775631931,25.833656540064883
29,15,23,15,0,3.567187502005156,0.10628108157739455,-2.4041363840674785,-1.057582541198189,0.1770775496988739,2.495058182009588
24,24,4,27,4,1.5617927876155338,-0.010459518814243805,14.03255758414796,-2.3734238891801844,1.5508478108972377,8.306915570544215
15,4,3,27,2,2.7926087437835223,0.034092312679449406,-9.177547630305783,-0.3881993705418194,2.0228792397777227,5.886735454662656
16,9,0,28,2,4.619884249661494,0.08212490266116992,6.123842355178938,0.9294568680537058,1.0234833772856944,26.99813159069258
6,4,8,22,2,1.882013614282767,0.03822456671286219,-3.171301713862271,-0.6556159713506146,2.0447164303890806,12.24592397489201
29,12,23,28,9,3.5673848814197244,-0.032040683159168575,4.313085903338932,-0.5414212626298798,1.6379791183789927,1.358682957128194
15,9,20,12,4,4.76596539854622,0.05060297923576618,-1.4668680716762885,-0.3901373978884318,0.879913040868895,6.655112497887208
11,3,9,27,1,1.9732162871834769,0.05201430040386858,2.5421471129375934,-1.0427154587691332,2.0128762721358453,21.304698952541088
1,5,25,13,2,4.245457028841332,-0.11659198634061083,0.0031696883532377207,-0.750151064544203,1.126324815191806,28.696783512494214
15,12,23,28,3,1.6118643677541817,0.13533236039856553,-11.819481433377813,-0.9087796072918807,2.397921398385564,8.764009661478447
15,14,11,27,16,0.4556721830618402,0.22166755215696513,5.155961985500188,-1.274877486173991,0.38935645234176774,5.012252190271789
13,7,23,27,10,-1.3416586136125908,0.05579071656533104,6.257485503200917,-0.34516109110668297,1.57132422738835,-0.1053276959937488
6,11,0,17,16,2.7514089782207107,0.021129319187015366,11.548349101371612,-0.2759813463979723,2.7352476945116417,33.17960831919437
6,16,8,27,0,1.0449538011060353,0.049106223676060066,2.7846155762914604,0.25978997581380825,1.109296559412181,1.5622007226264314
25,9,0,28,1,6.50485496866186,0.1335578740132087,-4.0268416983028095,-0.4323141209364194,0.87035787495819,22.17006734370555
25,6,8,28,11,5.535120010316829,0.13437237451203035,3.3527971139546784,0.882778133590374,-0.01392084658760706,0.22112732890447684
18,12,5,28,4,6.512365671199954,0.09297658908671419,-1.7863539678574327,0.6154384822689299,0.8711999224482541,15.31206298336126
15,12,22,27,0,3.286937662610811,0.0406746295368277,3.817334025972019,1.1178480296889677,1.2314535813555514,5.144142615809108
5,7,20,28,2,2.612227957679623,0.13976937509382095,8.72774801678932,-0.9026586978938937,1.7426254738212046,6.309198291226131
6,3,20,12,4,0.570229610177373,-0.02540992039443584,-8.134889112263334,1.5696747981336256,1.003347415506344,15.302242376889012
6,11,25,13,2,5.587356491915481,-0.0009201912444264798,0.9344587952675727,0.8689820586149343,-0.5980197622385688,1.518345929310007
15,21,23,25,1,7.084393342886063,-0.1879617970430115,-2.4525118108906865,-0.5373084026684409,0.9935127040107785,6.290837078962248
25,12,8,27,7,3.567692300378337,0.05697421959660007,-6.399825677214278,-0.12878217933629516,2.1694438538450322,1.296060719003641
1,16,23,12,10,2.861176954162599,0.08418673004801663,-12.557990964792292,0.04220800033795061,1.6245015509814118,2.7978082489643787
1,5,4,1,12,1.613686638692441,-0.11292423637805085,4.489234848507409,0.298634594608175,0.5745748257587391,12.172444410025777
25,12,23,28,4,2.604228681226476,0.046752180432212076,5.273461006217416,-0.45193797870709584,3.117943833307188,2.8529976069015044
11,6,8,30,4,2.779996665150508,0.012949007331824811,1.913988834215556,0.21161958169871922,2.253711511992393,3.3573799627756595
24,9,23,27,13,2.9872992207471962,0.11076849077842549,-0.8912197580507029,-0.4211084223545418,-0.20701672564457452,8.36254822632015
18,12,3,13,0,2.4804355471112456,0.20737734489498388,4.972095176624931,-2.066877375647532,1.943384779044159,17.222420074792403
1,0,3,28,9,2.1199532979303943,-0.0545978577484487,5.667801196887954,-1.2888500147233835,1.4338672351429953,10.643578396659858
8,16,23,12,4,2.2384546151852063,0.06523979161772137,8.37052428561702,-1.5985440053245705,0.3726753496202978,11.620024202952592
25,15,10,27,14,4.187909050346208,-0.07067410088403517,-3.4002103565597492,-0.4243498215874801,1.2364621576493542,10.966693523599501
6,5,23,10,12,5.11277446024264,0.08182569499650262,8.319127565022768,0.6852526959509075,2.2202229477801847,24.030420689045354
18,11,2,17,0,3.907780503763948,0.08825954644873299,-4.184972910698457,-0.4269534455323857,0.4103855142003191,3.6526656658488736
5,12,23,28,4,4.087268272292303,0.056701574932603006,14.940115029487881,-1.924667686105261,2.1743793607420687,17.632843196524743
1,12,0,2,16,1.713772231055876,0.02012569044394193,-3.1611012316454463,0.0947270114249684,1.3361039137631272,8.26772087418831
15,14,9,27,10,3.621402540169403,0.023147687824970394,1.6930057424146696,0.4271908126319979,1.41310097049369,1.7715782492793686
6,12,3,27,2,3.148614123751334,0.04269843027565086,7.362884697502439,0.3452348853879569,0.5067255348473457,15.376752456339434
18,12,23,28,9,4.196161496196501,0.003044952640495018,2.028403733518238,0.9873948115569567,2.6879281715131356,13.694340358742629
1,14,3,15,4,1.5502967464555029,-0.13034884871198102,6.428733654784571,-1.5647172637611693,1.7597525128653575,5.924346902344294
1,11,4,12,2,0.40346894653044085,0.02340845627784948,3.4291337488409024,-0.37296102796749697,0.7598968578760902,1.8087178847848977
21,5,23,1,4,7.229773927727401,0.05526466815304244,12.843722482898945,-0.5911714824860025,0.25464852590000464,12.882509540004525
18,9,4,27,2,2.9478852951263717,0.14938529288815347,-0.023345106266835502,0.6083255462982882,1.0086756300423245,19.08496089040238
11,11,3,13,12,0.8241130914149202,0.018535534533939003,7.640801442177993,1.1242667163501268,0.9733846937729718,8.278137228951266
11,9,25,28,2,1.7675198284891052,-0.10694866121834978,6.3530825702009235,-1.0449402635975749,1.6320594104182382,29.604811759278846
24,12,20,27,0,2.7407062279440764,0.07742505755623201,-6.410640347892827,-0.8438535247797386,2.2028979643445457,3.432764103258144
15,9,20,28,2,3.809649378312038,-0.03217988079042272,-0.920900475316109,-0.21305239570638193,1.0358970062253336,0.13089851676035918
24,15,2,27,5,4.314961401624371,0.06683210509650095,-10.802667917269035,1.2262474235212635,1.138506739555488,5.983360270465159
25,11,23,27,7,2.0492686444669794,-0.01506734219784215,-0.6244295272625362,-0.15116761800718298,1.2662505450016281,0.23358071836972627
15,12,20,28,12,0.48587199334174436,-0.03320178795230071,7.531863991914339,-1.0441725216556828,2.5657299258913344,9.071128550400706
11,21,26,3,7,-0.03817497290208616,0.012425971225489763,0.6767038882896763,-0.48725930758661906,-0.050451660360996575,1.0019922573145443
11,9,4,27,2,3.3530175296630595,0.021756487980499825,2.8210878850674828,-0.17623803003601243,1.9532573084422011,9.829112273491077
1,9,0,15,4,-0.30632198891768203,-0.0416169862924674,13.870389916351561,0.9597435196685941,2.7988096401771196,22.122658030124718
25,12,6,15,7,0.8328064419192036,0.07976714135001645,6.431248259149223,-0.6232520844858428,1.2058389756201848,25.05946311302846
11,9,2,2,2,3.657046148614489,0.07929975988132915,3.2260754918374075,-0.09663691395854843,1.8111292524414697,9.505956535861026
29,5,4,27,0,1.8267954530512418,0.08802036725294304,6.189088918363862,-0.007781471150327485,1.651340113594952,1.1208903214331953
29,5,25,27,2,1.120573540541554,0.03534336410165863,1.8060482406526672,0.36078591887171263,0.8204131963843291,45.533754023874444
6,14,4,27,2,1.2886235622649531,-0.09932750391742037,-0.41303946913667233,-2.104986434229697,0.9309762613985926,0.7072635206893375
15,12,0,27,4,2.057821986219601,-0.14532457185429287,12.68756644967124,-0.4701736829088383,2.064340050530288,1.1156791370283068
15,16,9,15,2,5.6183912765734805,0.08679605973478459,-2.1151735778748355,1.4012286230812137,0.0759336876615655,10.296746936327818
4,11,14,22,10,0.22716064589716156,0.08594453311315639,3.1373660971246333,1.9040836771986713,0.7114528079314321,34.30684966497192
18,12,16,28,4,0.40392923619103716,-0.021423023316794236,-1.8885784932168386,-0.7419743205990822,1.7858474515885145,1.4166936989629493
1,12,23,27,16,2.2460782658088956,0.04381025948428223,12.39261470743407,0.5406142018450606,1.0084048083445298,2.57649221582685
5,4,3,10,2,1.537958679144608,0.10699599435300661,0.8575081468046486,-0.20329380935950855,-0.09166732503972908,0.38638977040305245
4,3,8,28,0,0.6593543013324923,0.16850331830055032,-0.016405308807517782,-1.5829499540371519,1.9659223092605673,3.731937788511287
15,9,0,27,9,4.006064842052097,0.05004759172471686,-11.547891861350546,0.19114395409382054,0.710792997281449,5.57130775975636
11,14,21,13,2,5.838965413658453,0.06653159388739491,3.2550195195766216,-0.24388174670130394,1.24696859039235,2.2943211019235004
29,5,23,30,4,3.011730626948828,-0.08496129720145013,-6.777006046856461,-0.06298898475074288,1.3443294257589729,24.497341976326773
11,16,0,28,7,0.6372748433347706,-0.0020817403746171137,4.9773670418086775,0.25032647034370314,1.781666688778133,2.659999326207319
30,9,20,27,2,0.6118325722128928,0.09673896302858861,16.70157379984942,-0.910002346088791,1.4558235537727784,9.186873403877668
1,12,9,27,7,1.6595390865025255,0.015009121284866374,-1.2833319028011754,-0.4965262252263204,1.179942215617944,4.828385056044386
6,9,4,28,16,6.428040142289391,0.029038153947027235,9.63888736898194,0.20097473022059184,2.0302209788072583,7.430293855623422
11,11,3,28,2,1.0357895661533638,0.0694614489058813,-2.9067476843001527,-0.40329144575103176,2.3220511729383224,0.0742401120531766
15,9,20,28,13,5.573303726478906,-0.07078803212946005,3.272346253440732,0.13233589525135483,2.073781972596856,21.29535273778603
5,24,20,27,12,1.205522639299645,0.13212526599940816,4.692986981577585,-0.5788910466670331,1.5202846436045712,31.40192408267488
1,11,23,28,2,4.5060330274626175,0.055024698691846,-15.06035491732453,-0.7538638794206938,0.331949560024015,5.550095972473082
14,19,4,28,1,1.6077377056280917,-0.022637053473056383,10.363368147533652,0.6952213538324489,0.3971449765614872,8.605844421502253
18,16,4,15,1,2.2227086679702586,0.021957696422999207,1.804219758552696,-0.8277110956789827,1.1635491680687935,2.3388631014493404
29,12,20,27,7,0.21804365623719102,0.15735453171858466,-3.2234259291071874,0.40925652794775247,0.8555991482872316,4.92734138893457
6,12,22,13,0,1.0249753234023142,-0.027407024796477254,0.2976510383035871,0.09727930394802778,2.0364511509639733,2.186674844007171
11,11,4,27,0,7.347529584803601,0.02391869766590969,-3.6043619710212633,0.30583226634102456,1.7435034616090426,19.937331765397747
18,0,17,12,1,-0.6791838196470565,0.03972481334282239,-1.2006559523168534,-1.5750644932066005,0.38119319038716826,10.419876754470895
15,17,23,28,4,0.40928622678789717,0.07423262706981779,-0.09190073615256078,-0.4204956928717825,1.5808889886495607,16.76762550070636
18,7,20,27,4,5.204674702243812,-0.022219001832058688,-7.453464303579781,0.9016306490167502,0.8328858186526553,3.5911733659759206
25,4,11,28,13,0.3939287644931109,0.07514781062475637,7.200414709601356,-0.7232110138297947,0.9475932413774537,3.2187355578775585
25,12,3,13,5,4.677999158714822,0.04433719842326675,8.936788178453588,-0.4599534091469234,1.1840371009696113,4.284188764594349
6,15,23,28,5,1.4398622463719453,0.12063965161175327,-3.027454497539983,-0.29597393376267395,1.287206671309148,10.193053944581653
15,23,23,28,0,4.160299484526484,-0.007857882553373871,-3.1124700055755437,-0.957628260299321,1.0561400305562882,12.365200552981705
1,9,20,27,2,3.144702195121771,0.06782235337848144,-4.46931775086496,0.1842716831460419,1.4651574469902948,-0.1638193035985135
18,12,0,27,0,1.9701555201048933,0.2909442910530638,-0.9857579457614392,-0.27209025702515754,2.2233084720020075,0.5140488582404947
15,9,4,27,7,3.0350105147302346,0.15291578355878666,8.387956120979892,0.08207527698595349,1.6443573740583264,2.2427239709619835
23,15,3,25,2,3.770387791263686,-0.08493177917196787,2.152778800575479,0.370280407479766,1.6544236657161575,3.240679960308522
18,14,9,12,4,6.7863571152423185,0.01546776255708208,-6.271540400191954,0.6833926215905449,1.0327289293145048,20.667678003047097
29,14,4,12,7,5.349881189548208,-0.037450723912215544,-8.525111924006453,0.6041693108718649,1.501380370078674,1.5400489895430016
11,9,5,4,0,5.228615059533408,0.008575718804952049,1.4377401296253125,-0.1644531235587734,2.10324870421631,9.466689170826095
5,0,0,28,1,1.9070185479381956,-0.02248697461922298,-5.761581092316519,-0.5727832637568709,0.6443452076294175,0.7758716172846232
11,12,23,28,14,2.9091684943209297,0.17449356727633444,8.116204751015328,0.1650225186492489,1.372860305245634,4.956187771481696
15,14,25,12,16,7.261645901037843,0.02991467612959412,-1.2702643990655857,1.1483268731695784,0.7514647548978455,4.286867296229579
24,2,8,27,0,4.297526545932216,0.010552956769293886,12.094456665753768,-0.254303044703073,2.752775376292783,8.816450902492976
22,9,23,28,11,3.3630931402685795,0.030819412190049984,7.791458622076239,0.2484572265464758,1.070935683337897,6.049234073316076
5,4,9,6,0,0.6829796976746381,0.08375314400602388,4.547519768680368,0.9589568895167123,0.5876387680841658,6.511125524347076
23,14,23,28,0,5.737842543639122,0.031466107718133976,-4.388251599834244,-0.00540338631959017,1.6367499051110945,16.085221291788226
6,3,8,27,9,3.2728671402862477,-0.03689686412289306,-3.369199057751584,-0.7961101028414034,1.6709691109962554,19.340165013936762
18,4,25,25,7,2.03913633797297,-0.08197075063498613,4.910411927419462,-0.9164531280436556,1.84701407262446,3.499602407448762
6,17,23,15,2,2.2176555402759903,-0.052189631956971204,3.8347146075204366,-0.12248660830666575,1.4592971282091973,0.49423660922553925
1,11,11,15,4,3.3205339543976518,0.021463899130036955,3.0090772718660292,-0.5702173266251227,0.3397652632813084,3.2764678824086206
18,12,23,27,2,5.036379392005959,0.07491326624073572,-1.1854375147045138,0.9435539972620931,1.6358244536678752,13.721636042399135
18,24,26,18,2,2.13253586824294,0.18305786453530218,-7.900309217718671,-0.5319146950080392,1.9310274714890783,14.947126225962345
6,4,25,28,16,1.8519059893417475,0.04967398764751649,-2.27151522005994,-0.49401897631462954,0.9209779683068771,5.415068833490509
18,11,22,12,4,3.360898024116564,-0.02142120873636013,2.649399272848589,-0.46396968750485756,0.22401364659235767,4.970959467826729
6,11,0,0,0,-0.21634963153232212,-0.04071414860744046,5.947805350658394,-0.03290743433257534,0.8464270612366048,16.452391442910155
16,18,20,13,2,4.244956780227581,-0.023190348834088728,11.084936125131069,-0.20833406120032283,2.4311130976150137,0.7311265171781762
28,7,3,27,4,0.3883016074723371,0.02022448633128402,8.150867306909257,0.6397429565861716,0.9476485061896164,10.947020171560975
23,11,4,28,2,1.5773243327792998,0.08429344358559468,9.58730937573859,1.0242037073975394,1.6768669046782771,25.86296939170848
1,6,8,28,2,2.015545280715415,-0.07642704335135883,-3.188147343907745,0.7806245213292697,1.0631628179805532,4.276048679599963
6,12,8,27,10,1.3338559825795244,0.05609697425886153,-2.6971135739820964,-0.15683133020542062,1.1185600940751868,28.179802153664742
11,12,0,28,16,1.2130539914213392,0.22394525493410894,-8.389776323541346,0.07092817440647539,-0.5723156026106595,11.051011686564776
6,12,12,27,2,4.460567677390001,0.03352020920483831,-6.740347080656048,-0.37499230597587274,1.4528815336744159,2.5178536746185416
1,9,14,27,0,2.585200596052948,0.08999750471311138,-12.926267215647535,-0.25869744329951383,0.6266630152645591,20.47913765965977
15,16,20,27,2,-0.20178536918349055,0.09752543988979176,3.3602285149325537,-0.9643416666701868,0.9038890405049038,20.7982206748027
29,9,3,26,7,-0.7780659795849338,0.021050029266579676,0.5474923963270708,-0.487205283785311,2.1048656128856322,16.15410412217337
22,15,14,28,13,3.1307909358507353,0.1712483851700016,1.8634173015500886,-0.23661606076751873,3.1623015149753018,3.003823365328018
6,7,20,28,0,5.198368464739206,0.0719903151078109,-5.87686798014432,-0.5629790744713643,0.09989604043944444,1.0862369165132113
25,17,23,28,0,5.296701623423173,-0.10609745585716585,4.9850617275573645,-2.255058447184154,1.873883761040063,6.47506398534917
18,3,3,17,1,4.507932788220409,0.06904995363807767,2.5078217261919757,-0.5902489635258324,0.4694329085233101,3.993005946940672
4,16,2,28,0,2.6881745807597763,0.011887780330249698,5.861106527325093,-0.039393524268830776,1.9495805976073175,8.68524742721057
15,6,23,28,0,3.4498840443811396,0.07702004151191263,2.0281834891405044,0.002357393994306317,0.7408163963282834,23.23910640291778
15,12,8,23,1,1.919819785772527,-0.04916976850598879,5.2507629001409875,-0.6329765916698921,1.6335391811461126,-0.9310369928188995
11,9,25,27,2,0.9686118957190266,0.02665219103498425,-2.189358231575863,0.34963703017927306,1.369423129238762,1.4211208438061982
6,14,25,27,1,2.549328379591681,0.027752764184405747,-2.279122508866555,-0.16542849194478548,1.904463022877131,10.474131764826552
15,11,23,12,4,1.715066266422652,-0.004285101183448811,8.38864406682721,-1.1570503672246006,1.8796610202116026,15.093225146560014
6,14,3,13,0,4.188322174238609,-0.01500359311505492,-0.3365021299212978,-0.27149882839530026,2.5433063824268336,0.7967034340898438
25,15,23,28,0,-0.3267032337126774,-0.021364133246596473,-0.7595654877704028,0.4444074284542755,-0.2642349532139472,3.4878755794428944
13,3,23,28,10,2.599781222809031,-0.0845577731458412,6.352445292488236,-0.5131724624262033,1.8427539277019174,11.202052300755627
23,9,3,27,4,6.283692985586295,0.20707362811816815,7.199467746541986,-1.615020515192204,1.0358857363445129,1.6326652191250335
25,6,4,27,16,3.0259206642572867,0.06958818988258109,-0.7079189224419109,-0.5137434133365796,0.46739798231937235,-0.7007171332530372
20,5,16,27,10,-0.011416933137231133,-0.04856242433841209,6.09580596909291,-0.40002086120125535,0.6915407120101658,0.9841267039606969
24,14,4,28,2,-0.5013460575190414,0.11248359317304882,-14.05792110695841,-0.5592527828747574,0.9865819610449955,6.444256970327862
15,12,16,30,5,-0.8781047646548901,-0.008099311400116355,15.701104096170383,-1.1323922741995034,0.6206220516445595,11.986684591956514
18,12,16,28,13,1.945900934373908,-0.07328832181362432,2.200807661345259,-0.034960459666416754,2.7145324840537484,26.684148438696838
1,14,4,11,2,3.1401238191271377,0.142094613201349,0.5519796291851022,0.6067541307847775,1.106525536464907,13.084437948640407
25,9,4,4,1,1.6448113564050384,0.05474395908680882,7.690586590768284,1.2135896103309856,1.6257400239679007,7.416213945059718
11,9,3,13,4,3.100315450927582,-0.13672105922067362,6.430613449273967,-0.6332271092605007,2.190174919265293,3.8698139622939145
1,12,20,13,10,2.1565971074093997,-0.04754517014613823,-1.0227860061747156,-1.1853601359601842,0.7404544009843019,6.310151979750358
4,9,23,22,10,2.684749043869913,0.08116450407771474,1.6708135416481689,1.32333736734682,1.756368075841568,7.422668038557286
1,9,3,23,2,2.0425194417866983,0.01995432428089334,-3.6005921978671083,-1.5059017514339272,1.4074232310407488,21.545370179115135
15,14,20,25,4,7.542250906330569,-0.1827293927062196,-4.84651113588727,0.11997814161039907,2.0501315690823994,5.932620960035465
1,21,12,28,13,6.024301127503199,0.12591916679080725,-3.160369315812785,-0.8998615292037374,2.7488263890319526,25.08831507034526
11,12,9,25,2,4.464522656048538,0.15289771068096064,7.950463686939287,0.3664640990936102,2.0042825749435966,1.1955313031309722
11,9,5,28,11,0.8531378991452931,0.023402537425794522,2.356708111574762,-0.21304564284418362,1.4562692862989661,1.3860753121958358
25,4,5,27,13,2.875615411516388,0.004152069331294642,0.405075036966664,0.134062542485522,0.49307069672156745,13.905100166851307
6,12,23,25,2,-0.3797927857822567,0.0138287810095782,6.770076449443216,-0.45457107224070914,0.5147444823637269,13.293564855234298
13,4,4,28,2,6.568095270820917,0.14432207605902664,2.3776489504830045,-1.4592996324216743,1.129042373236904,9.450440408691506
11,14,4,27,2,3.8012282246468136,0.1040653554885175,3.7353275143974853,1.1091231328755717,1.3832034222426797,6.958640678568768
18,12,23,25,4,4.7887273971745925,0.10487202565402123,5.5531733850081535,-1.0657381815321796,0.899064511188471,2.76353749609531
25,24,4,11,1,7.565489221517604,0.13295916878886754,-12.411817431814168,-0.46691418116091976,2.662550008347093,32.938936128311234
11,12,1,30,2,4.526146483050199,0.0656106143249286,2.0138250059366025,-1.4610918816689138,-1.1316626838436659,18.232982152144228
13,16,23,28,2,3.9660901548122762,0.04223235302179547,6.388899558260063,0.23228671652091823,0.41355219991142855,-1.3651282912029272
11,17,14,27,7,2.8100598662052256,0.03563247809731237,-10.057987118602112,-0.4956609036566928,0.9865978483398339,14.899015683685489
1,4,8,28,2,-0.14710824057821092,-0.018476479355807575,5.903562135634889,0.8954660822652768,-0.3151359707648076,18.978509196059047
11,21,6,12,4,4.668921685099786,0.02945702823624518,-11.622752109670673,0.14238059014480223,1.3576462455421232,17.285906391348927
16,12,17,27,11,4.466183393430738,0.05374701448354093,7.323316236888811,-0.010918365959380755,1.923638357817064,0.9370712224791627
11,23,19,28,2,4.031022301458426,-0.17780474807543095,-2.1105459279120833,0.4798719331465132,2.835189336110984,38.857867666317226
24,12,23,25,16,2.8793468763144876,-0.11197150378828397,-2.907059010885779,-0.9937913178951304,0.8842873439259883,45.48202244183579
16,12,20,12,4,5.755343632858778,-0.062160677490775466,2.6079339473192755,-0.2619460136336843,2.163593401931842,6.934316169550979
5,9,20,27,2,4.602911146424232,0.0356749155137192,-4.3273572314364515,-0.5359980766523103,0.22767401391600184,8.023914165781914
11,17,4,23,5,5.795494760343082,-0.0223781359091004,6.990019632104364,0.4100057594776986,2.741527520320634,6.233897675685932
6,24,3,28,0,-2.03135614984945,0.09754034978815243,10.288654263566993,0.7076109626172244,2.9598069078854383,39.170313003576275
6,22,0,27,1,3.048299955336281,0.011044984586409087,-5.089404071818643,-2.0263984264549433,0.818697346260002,13.113168186455177
24,23,8,20,4,-0.5316642481602449,0.055308622189429626,7.0332222531652295,-0.8252564630883814,1.4201677501159866,8.513873275834618
24,16,8,15,13,5.191711990248663,0.18220016521512694,7.64324345203713,0.9570034815276572,2.038598841072972,15.471800429040414
6,16,12,12,2,2.8769945452865464,0.05627319399466387,-8.99016492757474,0.26038583412937955,-0.12324607126169163,3.796752922397995
18,4,14,30,4,2.327821641296782,-0.08409446310623622,-14.604573558881034,-0.39892574898641586,0.7868529377101479,15.141253434813665
16,15,4,20,2,2.839761886034585,0.009372079773445697,-1.945040201106402,-0.779505185265149,1.064170658242504,4.6060605530206145
11,17,23,28,4,2.583338052864926,0.10118356860036315,3.3568414451377726,-0.8487489326851547,1.8377141677455493,6.896335299115095
1,9,2,14,0,3.8370698544831114,-0.00838193025956814,3.917773470925246,-0.3303624187586631,2.4872958881587257,7.652442398051764
15,14,9,28,4,2.709273288922084,0.017816382004662106,-5.497661525554115,-0.039184473915431645,1.706152185958403,3.891268290478476
1,4,23,27,11,7.067182962386459,0.20801502253874793,4.548126634503092,-0.760322269527464,1.562285007537557,4.312366287856996
11,12,20,15,1,4.0903428149021,0.02452969999955347,-6.895181943154925,-0.3046672701986958,1.2422092786387284,2.1027816975414724
11,12,11,14,4,1.5619813675172642,0.026760553694959707,8.71515678381734,0.6057177985412241,1.9049352880172727,3.236560890419502
11,14,8,27,2,6.450602121076706,0.09243646102400122,8.334164172236884,-1.2414374062224063,1.308512942947598,21.30729434666518
29,4,20,27,10,1.6993116868036733,0.020307701905348016,-6.999256327374765,0.3688045810637939,1.019773400649626,19.96810259595036
6,12,8,15,16,7.067754902741808,0.03641799505823901,0.9711020080519567,0.13464982351478041,1.5047872315807234,42.789584361076585
18,11,2,29,11,4.490689792675522,-0.04374633908916179,9.53861744791138,-1.2124808898404709,1.3365668436757947,0.4197544317346793
5,24,25,26,11,2.155541655693603,0.011732482903694177,-4.993870243985779,1.7712997847755685,1.3945970908989176,11.562830765898001
6,11,18,29,4,-0.04085331748496612,0.0005562577674178802,1.945060084133494,0.7228247814256371,1.7406050731330178,3.9581365269374875
15,3,26,28,4,4.1930699650751215,0.03625550285592106,2.4905828481680947,-0.009311913927861681,2.0525990346190026,9.90915318974043
16,9,26,28,0,-0.9163342331316935,0.09966009436122053,3.9455746344692484,-0.10262790476268553,1.722502797403581,14.497167888952248
6,24,20,27,16,0.8071175064342122,-0.08073086050686329,9.894013150215887,0.3320288183467113,1.5827526005173413,22.246381187050915
24,3,23,27,0,4.866817321351892,0.18479389261806053,2.5908697704873194,0.42194603661995433,0.046611155260858794,20.13956564175231
0,12,23,15,4,3.2620948445361244,0.09404944159737402,-2.767839711908173,0.41266898603682145,1.6085262545917094,4.089205735655649
15,4,3,13,0,-1.0253043934272417,0.13846820592501652,-2.512023209139434,-0.20852307962744307,1.768290963747353,23.606915547065576
15,12,23,17,7,0.7879293348721346,0.013912476196641741,-2.115722594637538,-0.540677940331227,1.7017014238210026,2.1898044743079548
6,9,9,28,3,5.058530374761508,0.012529614377861978,1.76684651492301,-0.050157376671349035,0.6699224042837849,22.518124440888116
1,15,4,13,16,0.2916778769738042,0.09080798342436389,-3.0091178160329894,-0.6966331314879112,-0.14823937646775165,53.43938672608007
23,4,24,12,16,2.041480274795084,0.09134371279080966,2.4553586600544914,-0.709889948412449,1.2533128701422467,8.777101265348463
18,9,4,6,1,2.3885391625642396,0.035812199478025226,2.797260799350134,-1.6013710684708014,1.0235773545775682,1.3468197224482996
11,11,26,28,7,-1.7873394222867685,0.010570196485250429,0.5043668664567844,-0.9015477134970377,1.1696085210899756,5.39873965792198
29,9,0,28,2,4.304102650118117,0.09796240828047195,2.837521903557887,-0.44782357139652806,1.2732560524958447,0.4681967745504454
6,14,11,28,5,1.5641628074444058,-0.041413542494526646,-7.883046036745214,0.0024733268531265395,2.117936712574331,1.919326224809523
1,12,3,22,7,1.6722154337516275,0.11529325983175395,8.945893190216902,-0.6907897266283886,0.7958903825211946,6.011266155217539
11,9,8,16,13,3.991409238043196,0.09191856784448327,3.7461638436227167,-0.2366400293275988,2.3942556050188832,0.24208110217038264
29,12,25,27,13,3.0295999299111442,0.024163751867587853,-0.7242596447099581,-2.019884552766166,1.5977862664843583,3.1205545315468437
6,9,16,27,7,1.1297825057224724,-0.039010416769159194,-7.915167266264491,-0.11126462740271335,1.1719918729209868,0.5162720819771498
29,17,20,25,4,0.8415871057934219,0.053513045727264924,4.763621398097156,0.30308329785376886,1.2131462101859958,15.963240838799978
18,15,20,12,2,5.332273104875523,0.1374633025936431,-5.054668781151752,0.11123544224664214,0.48506940507268914,5.225693094967812
13,4,9,27,2,4.712177622441598,-0.08394889377870024,-3.579959040069153,-0.40638348441421984,0.9875745614295577,7.288319981129766
